spread_rank,canonical_id,identifier_type,hyg_id,hip,hd,hr,gl,bf,proper_name,display_type,spectral_type,distance_pc,distance_ly,apparent_magnitude,absolute_magnitude,luminosity_lsol,color_index,constellation_abbr,constellation_name,ra_hours,dec_degrees,x_pc,y_pc,z_pc,nearest_selected_neighbor_pc,nearest_selected_neighbor_ly,source_catalog,source_url
2722,HIP 62309,HIP,62114,62309,110965,,,,,Orange Giant,K0III,641.0256,2090.743456,8.19,-0.844,189.495979,1.01,Cen,Centaurus,12.767941,-31.763183,-534.042193,-108.837716,-337.442005,41.05383,133.89953,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2723,HIP 61533,HIP,61340,61533,,,,,,Orange Star,K0,529.1005,1725.693027,9.36,0.742,43.974408,1.116,Crv,Corvus,12.606619,-15.414777,-503.648318,-80.664895,-140.637426,48.184023,157.155081,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2724,HIP 62314,HIP,62119,62314,111013,,,,,Yellow Giant,G8III,699.3007,2280.811191,9.48,0.257,68.738492,1.016,Com,Coma Berenices,12.768358,28.987561,-599.361482,-122.217908,338.894781,75.921779,247.623438,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2725,HIP 61543,HIP,61350,61543,109836,,,,,Red Star,M...,769.2308,2508.892408,7.97,-1.46,334.19504,1.673,Cam,Camelopardalis,12.609719,76.63778,-175.514139,-28.25672,748.406553,56.899178,185.580083,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2726,HIP 61548,HIP,61355,61548,109695,,,,,Orange Giant,K2/K3III,751.8797,2452.300754,7.72,-1.661,402.161044,1.352,Crv,Corvus,12.611208,-21.306641,-691.539465,-111.610007,-273.202452,107.22587,349.723608,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2727,HIP 61643,HIP,61450,61643,109871,,,,,Orange Star,K2,552.4862,1801.96689,8.32,-0.392,124.96834,1.503,Vir,Virgo,12.63695,1.979891,-544.497342,-91.647724,19.087698,47.580139,155.185478,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2728,HIP 61656,HIP,61463,61656,109875,,,,,Orange Star,K0,917.4312,2992.256905,7.66,-2.153,632.703155,1.445,Vir,Virgo,12.63887,-11.516944,-886.414688,-149.656087,-183.172223,59.620425,194.455594,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2729,HIP 62147,HIP,61954,62147,110763,,,,,Orange Star,K0,598.8024,1953.029956,8.17,-0.716,168.422458,0.95,Vir,Virgo,12.73777,3.351036,-586.662786,-114.742985,35.001956,50.641676,165.170865,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2730,HIP 61815,HIP,61621,61815,110138,,,,,Orange Star,K2,952.381,3106.247774,9.33,-0.564,146.419864,1.118,Vir,Virgo,12.668343,-7.061239,-930.726338,-164.533247,-117.07632,80.953818,264.035734,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2731,HIP 61831,HIP,61638,61831,,,,,,White Star,A2,584.7953,1907.344959,8.91,0.075,81.283052,0.145,Dra,Draco,12.671389,65.168905,-241.797775,-42.944103,530.730801,69.914032,228.028809,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2732,HIP 61866,HIP,61673,61866,110212,,,,,Orange Giant,K3III,434.7826,1418.069537,8.61,0.419,59.210673,1.436,Crv,Corvus,12.67861,-16.14678,-411.05796,-73.806535,-120.912606,58.939167,192.23363,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2733,HIP 61895,HIP,61702,61895,,,,,,Yellow Star,G5,819.6721,2673.409734,9.41,-0.158,100.739548,1.14,Com,Coma Berenices,12.683982,18.115033,-766.587837,-138.756043,254.857217,87.970708,286.921741,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2734,HIP 61903,HIP,61710,61903,110299,,,,,Red Star,M...,641.0256,2090.743456,7.7,-1.334,297.577438,1.603,Vir,Virgo,12.685806,-9.245538,-622.527529,-112.98755,-102.990824,72.772396,237.351535,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2735,HIP 64008,HIP,63805,64008,113923,,,,,Yellow Star,G5,448.4305,1462.582982,9.12,0.862,39.373135,1.049,Vir,Virgo,13.116018,5.95523,-427.108642,-128.466032,46.525262,68.463578,223.298069,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2736,HIP 61975,HIP,61782,61975,110387,,,,,Red Giant,M1III,847.4576,2764.03381,8.51,-1.131,246.831169,1.779,Cen,Centaurus,12.700583,-37.943464,-657.110533,-121.891959,-521.087787,57.308784,186.916039,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2737,HIP 61988,HIP,61795,61988,,,,,,Yellow Giant,G8III,813.0081,2651.674699,9.65,0.1,79.432823,0.94,CVn,Canes Venatici,12.704126,46.037072,-554.822337,-103.449893,585.194383,78.801553,257.015994,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2738,HIP 62023,HIP,61830,62023,110447,,,,,Blue-White Subgiant,B9III/IV,854.7009,2787.658267,8.08,-1.579,372.90654,0.093,Cru,Crux,12.713316,-58.478884,-439.079522,-82.962603,-728.58768,70.935261,231.359609,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2739,HIP 64658,HIP,64453,64658,115067,,,,,Blue-White Giant,B8II/III,591.716,1929.917237,8.07,-0.791,180.467915,-0.105,Cen,Centaurus,13.253988,-37.424997,-444.814958,-151.512389,-359.599046,60.522273,197.397024,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2740,HIP 63808,HIP,63605,63808,113531,,,,,Yellow Main Sequence,G2/G3V,555.5556,1811.977923,9.08,0.356,62.748016,0.793,Cen,Centaurus,13.07892,-33.072735,-447.095355,-129.756044,-303.168498,60.522273,197.397024,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2741,HIP 63954,HIP,63751,63954,,,,,,Orange Star,K5,699.3007,2280.811191,9.43,0.207,71.978037,1.347,Cen,Centaurus,13.106856,-51.59473,-416.307787,-124.129432,-547.997427,54.507764,177.780344,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2742,HIP 62099,HIP,61905,62099,110595,,,,,Orange Giant,K1III,714.2857,2329.685668,8.91,-0.359,121.227179,1.2,Cen,Centaurus,12.726264,-45.032154,-495.695718,-95.401568,-505.359631,57.962234,189.047303,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2743,HIP 62121,HIP,61928,62121,233976,,,,,Orange Star,K0,769.2308,2508.892408,9.11,-0.32,116.949939,0.734,UMa,Ursa Major,12.731381,53.808347,-445.920552,-86.441642,620.804903,67.216156,219.229527,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2744,HIP 62146,HIP,61953,62146,,,,,,Yellow-White Star,F2,800.0,2609.248,10.24,0.725,44.668359,0.456,Cen,Centaurus,12.737704,-50.689882,-497.391453,-97.273793,-618.982675,69.352721,226.198059,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2745,HIP 62185,HIP,61992,62185,110804,,,,,Orange Star,K2,917.4312,2992.256905,9.05,-0.763,175.873335,1.363,Vir,Virgo,12.744528,-2.707779,-899.053542,-177.494405,-43.341342,75.002059,244.623717,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2746,HIP 63150,HIP,62949,63150,112291,,,,,Orange Giant,K1III,769.2308,2508.892408,8.86,-0.57,147.23125,1.181,Cru,Crux,12.939591,-55.683026,-420.615585,-105.603275,-635.331805,64.952879,211.84771,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2747,HIP 63693,HIP,63490,63693,312251,,,,,Yellow Star,G3,900.9009,2938.342339,9.94,0.167,74.679259,1.102,Cen,Centaurus,13.052969,-60.877464,-421.895465,-119.340843,-787.009791,70.935261,231.359609,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2748,HIP 64228,HIP,64025,64228,114327,,,,,Orange Star,K0,384.6154,1254.446204,8.26,0.335,63.973484,1.07,Com,Coma Berenices,13.163485,16.477966,-351.84136,-110.613011,109.094954,64.566202,210.586543,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2749,HIP 62274,HIP,62081,62274,110919,,,,,Orange Giant,K0/K1III,495.0495,1614.633647,8.6,0.127,77.481853,1.289,Hya,Hydra,12.761717,-24.535979,-441.421999,-89.212785,-205.576519,64.999138,211.99859,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2750,HIP 64422,HIP,64217,64422,114761,,,,,Orange Main Sequence,K3V,442.4779,1443.16822,8.47,0.241,69.75896,1.52,Com,Coma Berenices,13.204099,29.976241,-364.402109,-118.833907,221.080095,70.856316,231.102127,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2751,HIP 62281,HIP,62088,62281,,,,,,Yellow-White Star,F2,666.6667,2174.373442,9.4,0.28,67.297666,0.433,Com,Coma Berenices,12.763389,23.233168,-600.411164,-121.618509,262.982625,64.49052,210.3397,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2752,HIP 65086,HIP,64881,65086,115905,,,,,Orange Giant,K2III,411.5226,1342.205651,8.85,0.778,42.540246,1.248,Vir,Virgo,13.340636,-16.703717,-370.128868,-135.517877,-118.280921,60.657262,197.837298,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2753,HIP 62761,HIP,62564,62761,111767,,,,,Orange Star,K0,490.1961,1598.803992,8.32,-0.132,98.355806,1.05,Vir,Virgo,12.861207,-6.133107,-475.054831,-108.960133,-52.37187,62.732617,204.606195,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2754,HIP 62365,HIP,62170,62365,111060,,,,,Orange Giant,K1/K2III,613.4969,2000.956949,8.8,-0.139,98.991978,1.226,Hya,Hydra,12.780955,-28.985372,-525.475056,-108.9576,-297.292201,41.05383,133.89953,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2755,HIP 64400,HIP,64195,64400,114550,,,,,Orange Giant,K4III,552.4862,1801.96689,7.81,-0.902,199.894111,1.514,Cen,Centaurus,13.199148,-45.278779,-369.760743,-120.051367,-392.562942,61.432451,200.365626,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2756,HIP 63961,HIP,63758,63961,113765,,,,,Orange Giant,K1/K2III,709.2199,2313.163257,9.4,0.146,76.137743,1.097,Cen,Centaurus,13.107515,-42.06222,-504.559372,-150.537426,-475.132813,49.640594,161.905774,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2757,HIP 63818,HIP,63615,63818,113565,,,,,Orange Star,K0,389.1051,1269.08963,7.86,-0.09,94.623716,1.008,Vir,Virgo,13.079716,-8.571055,-369.490103,-107.316972,-57.990598,66.562918,217.098952,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2758,HIP 62432,HIP,62237,62432,111185,,,,,Red Giant,M3/M4III,869.5652,2836.139074,8.15,-1.547,362.076218,1.513,Hya,Hydra,12.795001,-29.795088,-738.330227,-155.927245,-432.086574,35.580094,116.046611,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2759,HIP 64143,HIP,63940,64143,114190,,,,,Orange Star,K0,490.1961,1598.803992,8.89,0.438,58.183521,1.0,Com,Coma Berenices,13.145484,22.971572,-431.18011,-133.326235,191.310893,74.535457,243.101866,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2760,HIP 62465,HIP,62270,62465,111243,,,,,Orange Star,K5,877.193,2861.017601,9.34,-0.375,123.026877,1.491,Vir,Virgo,12.801104,-10.039676,-844.833581,-179.830216,-152.921131,59.620425,194.455594,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2761,HIP 63868,HIP,63665,63868,113600,,,,,Orange Subgiant,K2/K3IV/V,680.2721,2218.74827,9.16,-0.003,87.337348,1.51,Cen,Centaurus,13.089915,-45.383658,-458.47432,-134.490523,-484.235198,49.640594,161.905774,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2762,HIP 62524,HIP,62329,62524,111382,,,,,Orange Star,K2,487.8049,1591.00495,7.87,-0.571,147.366918,1.3,Com,Coma Berenices,12.813357,13.32384,-463.953976,-100.313355,112.416903,80.572081,262.790676,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2763,HIP 65189,HIP,64984,65189,,,,,,Yellow Subgiant,G8IV,529.1005,1725.693027,9.26,0.642,48.216979,0.92,CVn,Canes Venatici,13.359079,44.151525,-355.851998,-132.242471,368.54935,68.439085,223.218181,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2764,HIP 62554,HIP,62359,62554,111457,,,,,Orange Subgiant,K2IV,909.0909,2965.054516,8.18,-1.613,384.768934,1.402,CVn,Canes Venatici,12.817184,33.780492,-738.386457,-160.423765,505.466043,54.724942,178.488683,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2765,HIP 65693,HIP,65487,65693,116849,,,,,Blue-White Star,B1Vpe,900.9009,2938.342339,9.18,-0.593,150.383435,0.112,Mus,Musca,13.468701,-66.279766,-335.944926,-135.938684,-824.793025,82.603679,269.416855,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2766,HIP 62570,HIP,62375,62570,,,,,,Yellow-White Star,F5,609.7561,1988.756106,10.8,1.874,15.502438,0.49,Com,Coma Berenices,12.820345,28.463794,-523.732897,-114.241608,290.611785,49.724578,162.179696,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2767,HIP 62573,HIP,62378,62573,,,,,,Yellow-White Star,F8,588.2353,1918.564725,10.53,1.682,18.501204,0.558,CVn,Canes Venatici,12.820843,38.292663,-451.0606,-98.451088,364.516786,68.460475,223.287945,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2768,HIP 63915,HIP,63712,63915,113733,,,,,Orange Giant,K4III,473.9336,1545.762872,7.18,-1.199,262.784654,1.5,Vir,Virgo,13.097682,-14.111937,-440.782295,-130.274733,-115.5531,64.038409,208.865112,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2769,HIP 63487,HIP,63284,63487,112975,,,,,Orange Star,K5,383.1418,1249.639969,7.46,-0.457,132.678331,1.52,Vir,Virgo,13.008388,3.604193,-369.136359,-99.779098,24.085659,68.463578,223.298069,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2770,HIP 63600,HIP,63397,63600,,,,,,Yellow Star,G,476.1905,1553.123887,10.42,2.031,13.415288,1.45,Cen,Centaurus,13.033487,-33.153111,-384.168628,-106.556097,-260.418233,65.914189,214.983083,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2771,HIP 62625,HIP,62429,62625,111489,,,,,Yellow Giant,G8III,884.9558,2886.336439,8.82,-0.915,202.301918,1.053,Hya,Hydra,12.832172,-27.757507,-764.609384,-169.2658,-412.150879,35.580094,116.046611,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2772,HIP 62644,HIP,62448,62644,111877,,,,,Orange Star,K0,714.2857,2329.685668,8.91,-0.359,121.227179,1.067,Cam,Camelopardalis,12.836482,77.490137,-151.024492,-33.612232,697.32728,56.825411,185.339488,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2773,HIP 62685,HIP,62489,62685,,,,,,Yellow-White Star,F2,840.3361,2740.80661,9.84,0.218,71.252482,0.481,Vir,Virgo,12.844956,12.686883,-799.842542,-179.876007,184.557014,45.646322,148.878219,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2774,HIP 63653,HIP,63449,63653,113379,,,,,Red Star,M...,632.9114,2064.278506,7.49,-1.517,352.208636,1.639,CVn,Canes Venatici,13.045673,45.38471,-427.967893,-120.176236,450.530792,47.323231,154.347558,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2775,HIP 64908,HIP,64703,64908,115560,,,,,Yellow-White Main Sequence,F7V,432.9004,1411.930629,8.9,0.718,44.957277,0.554,Hya,Hydra,13.30422,-26.84221,-363.959121,-129.337234,-195.469676,69.512065,226.717772,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2776,HIP 64391,HIP,64186,64391,114512,,,,,Red Giant,M2III,645.1613,2104.23229,7.02,-2.028,563.89728,1.705,Cen,Centaurus,13.197879,-52.812286,-370.934991,-120.296123,-513.973908,56.841752,185.392783,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2777,HIP 62863,HIP,62666,62863,111913,,,,,Orange Giant,K3III,961.5385,3136.11551,8.96,-0.955,209.893988,1.502,Cen,Centaurus,12.884714,-43.456647,-679.337519,-160.221829,-661.351487,59.223048,193.159526,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2778,HIP 63707,HIP,63504,63707,,,,,,Red Star,M1,763.3588,2489.740528,8.81,-0.604,151.91477,1.612,Vir,Virgo,13.055932,-16.279547,-704.931483,-199.993665,-213.987842,100.381276,327.399555,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2779,HIP 62873,HIP,62676,62873,,,,,,Yellow Giant,G9III,970.8738,3166.563151,10.15,0.214,71.51547,0.91,CVn,Canes Venatici,12.886081,43.262777,-688.070124,-162.541445,665.383889,124.111637,404.79755,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2780,HIP 62876,HIP,62679,62876,112112,,,,,Orange Star,K2,625.0,2038.475,7.57,-1.409,318.859969,1.461,UMa,Ursa Major,12.886515,59.952179,-304.560798,-71.982325,541.004866,55.030277,179.48455,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2781,HIP 62887,HIP,62690,62887,111931,,,,,Orange Giant,K4III,909.0909,2965.054516,7.59,-2.203,662.521536,1.51,Cen,Centaurus,12.888366,-45.141928,-623.965874,-147.792184,-644.414713,59.223048,193.159526,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2782,HIP 64533,HIP,64328,64533,,,,,,Orange Giant,K0III,469.4836,1531.24893,8.89,0.532,53.358056,1.16,CVn,Canes Venatici,13.227451,38.213228,-349.997364,-116.508434,290.417769,49.93834,162.876893,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2783,HIP 62953,HIP,62754,62953,111990,,,,,Blue-White Giant,B3Ib,980.3922,3197.607984,6.78,-3.177,1624.800335,0.226,Cru,Crux,12.899945,-60.33542,-471.812301,-113.264805,-851.89964,75.656973,246.759755,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2784,HIP 65233,HIP,65028,65233,116023,,,,,Blue-White Subgiant,B2/B3III/IV,806.4516,2630.29028,8.85,-0.683,163.380417,0.031,Cen,Centaurus,13.368386,-57.689476,-403.688806,-151.140107,-681.583596,67.077173,218.776223,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2785,HIP 63517,HIP,63314,63517,112926,,,,,Blue-White Main Sequence,B2V,709.2199,2313.163257,9.89,0.636,48.484174,0.092,Cen,Centaurus,13.015913,-57.504969,-367.615048,-100.145346,-598.183043,64.886157,211.630094,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2786,HIP 62996,HIP,62796,62996,112144,,,,,Red Giant,M0III,625.0,2038.475,6.73,-2.249,691.194064,1.61,Crv,Corvus,12.908391,-20.098028,-570.4217,-138.272093,-214.76711,39.493674,128.810987,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2787,HIP 63018,HIP,62818,63018,,,,,,Yellow Star,G0,934.5794,3048.186788,10.09,0.237,70.016436,0.65,Com,Coma Berenices,12.914423,31.033182,-777.974183,-189.884259,481.80784,54.724942,178.488683,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2788,HIP 63027,HIP,62827,63027,,,,,,Orange Star,K5,704.2254,2296.873396,9.41,0.171,74.404637,1.26,Com,Coma Berenices,12.915895,13.807727,-664.309156,-162.413175,168.073555,73.012887,238.135911,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2789,HIP 63030,HIP,62830,63030,,,,,,Orange Star,K2,854.7009,2787.658267,9.6,-0.059,91.96022,1.16,Vir,Virgo,12.916011,9.950078,-817.753882,-199.954274,147.683801,45.646322,148.878219,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2790,HIP 66301,HIP,66092,66301,,,,,,Yellow-White Star,F0,307.6923,1003.556898,9.89,2.449,9.128512,0.31,Vir,Virgo,13.588207,8.958869,-278.04206,-122.765099,47.915502,65.757954,214.473512,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2791,HIP 66278,HIP,66069,66278,117930,,,,,Blue-White Giant,B9III,613.4969,2000.956949,8.38,-0.559,145.747126,0.014,Cen,Centaurus,13.584054,-58.803047,-290.843638,-128.039608,-524.780223,77.903304,254.086299,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2792,HIP 63052,HIP,62852,63052,112236,,,,,Orange Star,K0,763.3588,2489.740528,8.91,-0.504,138.547917,1.029,Vir,Virgo,12.919222,1.485225,-741.111881,-181.874591,19.785616,91.353249,297.954102,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
2793,HIP 63087,HIP,62887,63087,112313,,,,,Yellow Star,G5,826.4463,2695.504194,8.89,-0.696,165.348401,0.835,Com,Coma Berenices,12.926041,25.891832,-721.744851,-178.488268,360.887171,73.627674,240.141076,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
